office-name,ocd-division,division-description,homepage-url,phone,email,street,dirs,city,state,zip,start_time,end_time,is_only_by_appointment,is_or_by_appointment,is_subject_to_change,start_date,end_date,EV or AIP? 
Cass County,ocd-division/country:us/state:nd/county:cass,Cass County ND,,(701) 241-5600,election@casscountynd.gov,211 9th Street South,,Fargo,ND,58103,08:00:00 - 06:00,17:00:00 - 06:00,FALSE,FALSE,FALSE,11/7/16,11/7/16,AIP
Cavalier County,ocd-division/country:us/state:nd/county:cavalier,Cavalier County ND,,(701) 256-2229,lgellner@nd.gov,"901 3rd St, Ste 15",,Langdon,ND,58249-2457,08:30:00 - 05:00,16:00:00 - 05:00,FALSE,FALSE,FALSE,9/29/16,9/30/16,AIP
Cavalier County,ocd-division/country:us/state:nd/county:cavalier,Cavalier County ND,,(701) 256-2229,lgellner@nd.gov,"901 3rd St, Ste 15",,Langdon,ND,58249-2457,08:30:00 - 05:00,16:00:00 - 05:00,FALSE,FALSE,FALSE,10/3/16,10/7/16,AIP
Cavalier County,ocd-division/country:us/state:nd/county:cavalier,Cavalier County ND,,(701) 256-2229,lgellner@nd.gov,"901 3rd St, Ste 15",,Langdon,ND,58249-2457,08:30:00 - 05:00,16:00:00 - 05:00,FALSE,FALSE,FALSE,10/10/16,10/14/16,AIP
Cavalier County,ocd-division/country:us/state:nd/county:cavalier,Cavalier County ND,,(701) 256-2229,lgellner@nd.gov,"901 3rd St, Ste 15",,Langdon,ND,58249-2457,08:30:00 - 05:00,16:00:00 - 05:00,FALSE,FALSE,FALSE,10/17/16,10/21/16,AIP
Cavalier County,ocd-division/country:us/state:nd/county:cavalier,Cavalier County ND,,(701) 256-2229,lgellner@nd.gov,"901 3rd St, Ste 15",,Langdon,ND,58249-2457,08:30:00 - 05:00,16:00:00 - 05:00,FALSE,FALSE,FALSE,10/24/16,10/28/16,AIP
Cavalier County,ocd-division/country:us/state:nd/county:cavalier,Cavalier County ND,,(701) 256-2229,lgellner@nd.gov,"901 3rd St, Ste 15",,Langdon,ND,58249-2457,08:30:00 - 05:00,16:00:00 - 05:00,FALSE,FALSE,FALSE,10/31/16,11/4/16,AIP
Cavalier County,ocd-division/country:us/state:nd/county:cavalier,Cavalier County ND,,(701) 256-2229,lgellner@nd.gov,"901 3rd St, Ste 15",,Langdon,ND,58249-2457,08:30:00 - 06:00,16:00:00 - 06:00,FALSE,FALSE,FALSE,11/7/16,11/7/16,AIP
Dickey County,ocd-division/country:us/state:nd/county:dickey,Dickey County ND,,"(701) 349-3249, ext. 3",bkuska@nd.gov,309 N. 2nd Street,,Ellendale,ND,58436,08:00:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,9/29/16,9/30/16,AIP
Dickey County,ocd-division/country:us/state:nd/county:dickey,Dickey County ND,,"(701) 349-3249, ext. 3",bkuska@nd.gov,309 N. 2nd Street,,Ellendale,ND,58436,12:30:00 - 05:00,16:30:00 - 05:00,FALSE,FALSE,FALSE,9/29/16,9/30/16,AIP
Dickey County,ocd-division/country:us/state:nd/county:dickey,Dickey County ND,,"(701) 349-3249, ext. 3",bkuska@nd.gov,309 N. 2nd Street,,Ellendale,ND,58436,08:00:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/3/16,10/7/16,AIP
Dickey County,ocd-division/country:us/state:nd/county:dickey,Dickey County ND,,"(701) 349-3249, ext. 3",bkuska@nd.gov,309 N. 2nd Street,,Ellendale,ND,58436,12:30:00 - 05:00,16:30:00 - 05:00,FALSE,FALSE,FALSE,10/3/16,10/7/16,AIP
Dickey County,ocd-division/country:us/state:nd/county:dickey,Dickey County ND,,"(701) 349-3249, ext. 3",bkuska@nd.gov,309 N. 2nd Street,,Ellendale,ND,58436,08:00:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/10/16,10/14/16,AIP
Dickey County,ocd-division/country:us/state:nd/county:dickey,Dickey County ND,,"(701) 349-3249, ext. 3",bkuska@nd.gov,309 N. 2nd Street,,Ellendale,ND,58436,12:30:00 - 05:00,16:30:00 - 05:00,FALSE,FALSE,FALSE,10/10/16,10/14/16,AIP
Dickey County,ocd-division/country:us/state:nd/county:dickey,Dickey County ND,,"(701) 349-3249, ext. 3",bkuska@nd.gov,309 N. 2nd Street,,Ellendale,ND,58436,08:00:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/17/16,10/21/16,AIP
Dickey County,ocd-division/country:us/state:nd/county:dickey,Dickey County ND,,"(701) 349-3249, ext. 3",bkuska@nd.gov,309 N. 2nd Street,,Ellendale,ND,58436,12:30:00 - 05:00,16:30:00 - 05:00,FALSE,FALSE,FALSE,10/17/16,10/21/16,AIP
Dickey County,ocd-division/country:us/state:nd/county:dickey,Dickey County ND,,"(701) 349-3249, ext. 3",bkuska@nd.gov,309 N. 2nd Street,,Ellendale,ND,58436,08:00:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/24/16,10/28/16,AIP
Dickey County,ocd-division/country:us/state:nd/county:dickey,Dickey County ND,,"(701) 349-3249, ext. 3",bkuska@nd.gov,309 N. 2nd Street,,Ellendale,ND,58436,12:30:00 - 05:00,16:30:00 - 05:00,FALSE,FALSE,FALSE,10/24/16,10/28/16,AIP
Dickey County,ocd-division/country:us/state:nd/county:dickey,Dickey County ND,,"(701) 349-3249, ext. 3",bkuska@nd.gov,309 N. 2nd Street,,Ellendale,ND,58436,08:00:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/31/16,11/4/16,AIP
Dickey County,ocd-division/country:us/state:nd/county:dickey,Dickey County ND,,"(701) 349-3249, ext. 3",bkuska@nd.gov,309 N. 2nd Street,,Ellendale,ND,58436,12:30:00 - 05:00,16:30:00 - 05:00,FALSE,FALSE,FALSE,10/31/16,11/4/16,AIP
Dickey County,ocd-division/country:us/state:nd/county:dickey,Dickey County ND,,"(701) 349-3249, ext. 3",bkuska@nd.gov,309 N. 2nd Street,,Ellendale,ND,58436,08:00:00 - 06:00,12:00:00 - 06:00,FALSE,FALSE,FALSE,11/7/16,11/7/16,AIP
Dickey County,ocd-division/country:us/state:nd/county:dickey,Dickey County ND,,"(701) 349-3249, ext. 3",bkuska@nd.gov,309 N. 2nd Street,,Ellendale,ND,58436,12:30:00 - 06:00,16:30:00 - 06:00,FALSE,FALSE,FALSE,11/7/16,11/7/16,AIP
Divide County,ocd-division/country:us/state:nd/county:divide,Divide County ND,,(701) 965-6351,gjastrze@nd.gov,200 N Main St,,Crosby,ND,58730,08:30:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,9/29/16,9/30/16,AIP
Divide County,ocd-division/country:us/state:nd/county:divide,Divide County ND,,(701) 965-6351,gjastrze@nd.gov,200 N Main St,,Crosby,ND,58730,13:00:00 - 05:00,17:00:00 - 05:00,FALSE,FALSE,FALSE,9/29/16,9/30/16,AIP
Divide County,ocd-division/country:us/state:nd/county:divide,Divide County ND,,(701) 965-6351,gjastrze@nd.gov,200 N Main St,,Crosby,ND,58730,08:30:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/3/16,10/7/16,AIP
Divide County,ocd-division/country:us/state:nd/county:divide,Divide County ND,,(701) 965-6351,gjastrze@nd.gov,200 N Main St,,Crosby,ND,58730,13:00:00 - 05:00,17:00:00 - 05:00,FALSE,FALSE,FALSE,10/3/16,10/7/16,AIP
Divide County,ocd-division/country:us/state:nd/county:divide,Divide County ND,,(701) 965-6351,gjastrze@nd.gov,200 N Main St,,Crosby,ND,58730,08:30:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/10/16,10/14/16,AIP
Divide County,ocd-division/country:us/state:nd/county:divide,Divide County ND,,(701) 965-6351,gjastrze@nd.gov,200 N Main St,,Crosby,ND,58730,13:00:00 - 05:00,17:00:00 - 05:00,FALSE,FALSE,FALSE,10/10/16,10/14/16,AIP
Divide County,ocd-division/country:us/state:nd/county:divide,Divide County ND,,(701) 965-6351,gjastrze@nd.gov,200 N Main St,,Crosby,ND,58730,08:30:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/17/16,10/21/16,AIP
Divide County,ocd-division/country:us/state:nd/county:divide,Divide County ND,,(701) 965-6351,gjastrze@nd.gov,200 N Main St,,Crosby,ND,58730,13:00:00 - 05:00,17:00:00 - 05:00,FALSE,FALSE,FALSE,10/17/16,10/21/16,AIP
Divide County,ocd-division/country:us/state:nd/county:divide,Divide County ND,,(701) 965-6351,gjastrze@nd.gov,200 N Main St,,Crosby,ND,58730,08:30:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/24/16,10/28/16,AIP
Divide County,ocd-division/country:us/state:nd/county:divide,Divide County ND,,(701) 965-6351,gjastrze@nd.gov,200 N Main St,,Crosby,ND,58730,13:00:00 - 05:00,17:00:00 - 05:00,FALSE,FALSE,FALSE,10/24/16,10/28/16,AIP
Divide County,ocd-division/country:us/state:nd/county:divide,Divide County ND,,(701) 965-6351,gjastrze@nd.gov,200 N Main St,,Crosby,ND,58730,08:30:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/31/16,11/4/16,AIP
Divide County,ocd-division/country:us/state:nd/county:divide,Divide County ND,,(701) 965-6351,gjastrze@nd.gov,200 N Main St,,Crosby,ND,58730,13:00:00 - 05:00,17:00:00 - 05:00,FALSE,FALSE,FALSE,10/31/16,11/4/16,AIP
Divide County,ocd-division/country:us/state:nd/county:divide,Divide County ND,,(701) 965-6351,gjastrze@nd.gov,200 N Main St,,Crosby,ND,58730,08:30:00 - 06:00,12:00:00 - 06:00,FALSE,FALSE,FALSE,11/7/16,11/7/16,AIP
Divide County,ocd-division/country:us/state:nd/county:divide,Divide County ND,,(701) 965-6351,gjastrze@nd.gov,200 N Main St,,Crosby,ND,58730,13:00:00 - 06:00,17:00:00 - 06:00,FALSE,FALSE,FALSE,11/7/16,11/7/16,AIP
Dunn County,ocd-division/country:us/state:nd/county:dunn,Dunn County ND,,(701) 573-4448,tracey.dolezal@dunncountynd.org,205 Owens Street,,Manning,ND,58642-0105,08:00:00 - 06:00,16:30:00 - 06:00,FALSE,FALSE,FALSE,9/29/16,9/30/16,AIP
Dunn County,ocd-division/country:us/state:nd/county:dunn,Dunn County ND,,(701) 573-4448,tracey.dolezal@dunncountynd.org,205 Owens Street,,Manning,ND,58642-0105,08:00:00 - 06:00,16:30:00 - 06:00,FALSE,FALSE,FALSE,10/3/16,10/7/16,AIP
Dunn County,ocd-division/country:us/state:nd/county:dunn,Dunn County ND,,(701) 573-4448,tracey.dolezal@dunncountynd.org,205 Owens Street,,Manning,ND,58642-0105,08:00:00 - 06:00,16:30:00 - 06:00,FALSE,FALSE,FALSE,10/10/16,10/14/16,AIP
Dunn County,ocd-division/country:us/state:nd/county:dunn,Dunn County ND,,(701) 573-4448,tracey.dolezal@dunncountynd.org,205 Owens Street,,Manning,ND,58642-0105,08:00:00 - 06:00,16:30:00 - 06:00,FALSE,FALSE,FALSE,10/17/16,10/21/16,AIP
Dunn County,ocd-division/country:us/state:nd/county:dunn,Dunn County ND,,(701) 573-4448,tracey.dolezal@dunncountynd.org,205 Owens Street,,Manning,ND,58642-0105,08:00:00 - 06:00,16:30:00 - 06:00,FALSE,FALSE,FALSE,10/24/16,10/28/16,AIP
Dunn County,ocd-division/country:us/state:nd/county:dunn,Dunn County ND,,(701) 573-4448,tracey.dolezal@dunncountynd.org,205 Owens Street,,Manning,ND,58642-0105,08:00:00 - 06:00,16:30:00 - 06:00,FALSE,FALSE,FALSE,10/31/16,11/4/16,AIP
Dunn County,ocd-division/country:us/state:nd/county:dunn,Dunn County ND,,(701) 573-4448,tracey.dolezal@dunncountynd.org,205 Owens Street,,Manning,ND,58642-0105,08:00:00 - 07:00,16:30:00 - 07:00,FALSE,FALSE,FALSE,11/7/16,11/7/16,AIP
Eddy County,ocd-division/country:us/state:nd/county:eddy,Eddy County ND,,"(701) 947-2434, ext. 2020",pawilliams@nd.gov,"524 Central Ave, Ste 201",,New Rockford,ND,58356-1652,08:00:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,9/29/16,9/30/16,AIP
Eddy County,ocd-division/country:us/state:nd/county:eddy,Eddy County ND,,"(701) 947-2434, ext. 2020",pawilliams@nd.gov,"524 Central Ave, Ste 201",,New Rockford,ND,58356-1652,12:30:00 - 05:00,16:00:00 - 05:00,FALSE,FALSE,FALSE,9/29/16,9/30/16,AIP
Eddy County,ocd-division/country:us/state:nd/county:eddy,Eddy County ND,,"(701) 947-2434, ext. 2020",pawilliams@nd.gov,"524 Central Ave, Ste 201",,New Rockford,ND,58356-1652,08:00:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/3/16,10/7/16,AIP
Eddy County,ocd-division/country:us/state:nd/county:eddy,Eddy County ND,,"(701) 947-2434, ext. 2020",pawilliams@nd.gov,"524 Central Ave, Ste 201",,New Rockford,ND,58356-1652,12:30:00 - 05:00,16:00:00 - 05:00,FALSE,FALSE,FALSE,10/3/16,10/7/16,AIP
Eddy County,ocd-division/country:us/state:nd/county:eddy,Eddy County ND,,"(701) 947-2434, ext. 2020",pawilliams@nd.gov,"524 Central Ave, Ste 201",,New Rockford,ND,58356-1652,08:00:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/10/16,10/14/16,AIP
Eddy County,ocd-division/country:us/state:nd/county:eddy,Eddy County ND,,"(701) 947-2434, ext. 2020",pawilliams@nd.gov,"524 Central Ave, Ste 201",,New Rockford,ND,58356-1652,12:30:00 - 05:00,16:00:00 - 05:00,FALSE,FALSE,FALSE,10/10/16,10/14/16,AIP
Eddy County,ocd-division/country:us/state:nd/county:eddy,Eddy County ND,,"(701) 947-2434, ext. 2020",pawilliams@nd.gov,"524 Central Ave, Ste 201",,New Rockford,ND,58356-1652,08:00:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/17/16,10/21/16,AIP
Eddy County,ocd-division/country:us/state:nd/county:eddy,Eddy County ND,,"(701) 947-2434, ext. 2020",pawilliams@nd.gov,"524 Central Ave, Ste 201",,New Rockford,ND,58356-1652,12:30:00 - 05:00,16:00:00 - 05:00,FALSE,FALSE,FALSE,10/17/16,10/21/16,AIP
Eddy County,ocd-division/country:us/state:nd/county:eddy,Eddy County ND,,"(701) 947-2434, ext. 2020",pawilliams@nd.gov,"524 Central Ave, Ste 201",,New Rockford,ND,58356-1652,08:00:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/24/16,10/28/16,AIP
Eddy County,ocd-division/country:us/state:nd/county:eddy,Eddy County ND,,"(701) 947-2434, ext. 2020",pawilliams@nd.gov,"524 Central Ave, Ste 201",,New Rockford,ND,58356-1652,12:30:00 - 05:00,16:00:00 - 05:00,FALSE,FALSE,FALSE,10/24/16,10/28/16,AIP
Eddy County,ocd-division/country:us/state:nd/county:eddy,Eddy County ND,,"(701) 947-2434, ext. 2020",pawilliams@nd.gov,"524 Central Ave, Ste 201",,New Rockford,ND,58356-1652,08:00:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/31/16,11/4/16,AIP
Eddy County,ocd-division/country:us/state:nd/county:eddy,Eddy County ND,,"(701) 947-2434, ext. 2020",pawilliams@nd.gov,"524 Central Ave, Ste 201",,New Rockford,ND,58356-1652,12:30:00 - 05:00,16:00:00 - 05:00,FALSE,FALSE,FALSE,10/31/16,11/4/16,AIP
Eddy County,ocd-division/country:us/state:nd/county:eddy,Eddy County ND,,"(701) 947-2434, ext. 2020",pawilliams@nd.gov,"524 Central Ave, Ste 201",,New Rockford,ND,58356-1652,08:00:00 - 06:00,12:00:00 - 06:00,FALSE,FALSE,FALSE,11/7/16,11/7/16,AIP
Eddy County,ocd-division/country:us/state:nd/county:eddy,Eddy County ND,,"(701) 947-2434, ext. 2020",pawilliams@nd.gov,"524 Central Ave, Ste 201",,New Rockford,ND,58356-1652,12:30:00 - 06:00,16:00:00 - 06:00,FALSE,FALSE,FALSE,11/7/16,11/7/16,AIP
Emmons County,ocd-division/country:us/state:nd/county:emmons,Emmons County ND,,(701) 254-4807,mohlhauser@nd.gov,100 4th St NW,,Linton,ND,58552,08:30:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,9/29/16,9/30/16,AIP
Emmons County,ocd-division/country:us/state:nd/county:emmons,Emmons County ND,,(701) 254-4807,mohlhauser@nd.gov,100 4th St NW,,Linton,ND,58552,13:00:00 - 05:00,17:00:00 - 05:00,FALSE,FALSE,FALSE,9/29/16,9/30/16,AIP
Emmons County,ocd-division/country:us/state:nd/county:emmons,Emmons County ND,,(701) 254-4807,mohlhauser@nd.gov,100 4th St NW,,Linton,ND,58552,08:30:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/3/16,10/7/16,AIP
Emmons County,ocd-division/country:us/state:nd/county:emmons,Emmons County ND,,(701) 254-4807,mohlhauser@nd.gov,100 4th St NW,,Linton,ND,58552,13:00:00 - 05:00,17:00:00 - 05:00,FALSE,FALSE,FALSE,10/3/16,10/7/16,AIP
Emmons County,ocd-division/country:us/state:nd/county:emmons,Emmons County ND,,(701) 254-4807,mohlhauser@nd.gov,100 4th St NW,,Linton,ND,58552,08:30:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/10/16,10/14/16,AIP
Emmons County,ocd-division/country:us/state:nd/county:emmons,Emmons County ND,,(701) 254-4807,mohlhauser@nd.gov,100 4th St NW,,Linton,ND,58552,13:00:00 - 05:00,17:00:00 - 05:00,FALSE,FALSE,FALSE,10/10/16,10/14/16,AIP
Emmons County,ocd-division/country:us/state:nd/county:emmons,Emmons County ND,,(701) 254-4807,mohlhauser@nd.gov,100 4th St NW,,Linton,ND,58552,08:30:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/17/16,10/21/16,AIP
Emmons County,ocd-division/country:us/state:nd/county:emmons,Emmons County ND,,(701) 254-4807,mohlhauser@nd.gov,100 4th St NW,,Linton,ND,58552,13:00:00 - 05:00,17:00:00 - 05:00,FALSE,FALSE,FALSE,10/17/16,10/21/16,AIP
Emmons County,ocd-division/country:us/state:nd/county:emmons,Emmons County ND,,(701) 254-4807,mohlhauser@nd.gov,100 4th St NW,,Linton,ND,58552,08:30:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/24/16,10/28/16,AIP
Emmons County,ocd-division/country:us/state:nd/county:emmons,Emmons County ND,,(701) 254-4807,mohlhauser@nd.gov,100 4th St NW,,Linton,ND,58552,13:00:00 - 05:00,17:00:00 - 05:00,FALSE,FALSE,FALSE,10/24/16,10/28/16,AIP
Emmons County,ocd-division/country:us/state:nd/county:emmons,Emmons County ND,,(701) 254-4807,mohlhauser@nd.gov,100 4th St NW,,Linton,ND,58552,08:30:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/31/16,11/4/16,AIP
Emmons County,ocd-division/country:us/state:nd/county:emmons,Emmons County ND,,(701) 254-4807,mohlhauser@nd.gov,100 4th St NW,,Linton,ND,58552,13:00:00 - 05:00,17:00:00 - 05:00,FALSE,FALSE,FALSE,10/31/16,11/4/16,AIP
Emmons County,ocd-division/country:us/state:nd/county:emmons,Emmons County ND,,(701) 254-4807,mohlhauser@nd.gov,100 4th St NW,,Linton,ND,58552,08:30:00 - 06:00,12:00:00 - 06:00,FALSE,FALSE,FALSE,11/7/16,11/7/16,AIP
Emmons County,ocd-division/country:us/state:nd/county:emmons,Emmons County ND,,(701) 254-4807,mohlhauser@nd.gov,100 4th St NW,,Linton,ND,58552,13:00:00 - 06:00,17:00:00 - 06:00,FALSE,FALSE,FALSE,11/7/16,11/7/16,AIP
Foster County,ocd-division/country:us/state:nd/county:foster,Foster County ND,,(701) 652-2441,ccables@nd.gov,1000 5th St N,,Carrington,ND,58421,08:30:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,9/29/16,9/30/16,AIP
Foster County,ocd-division/country:us/state:nd/county:foster,Foster County ND,,(701) 652-2441,ccables@nd.gov,1000 5th St N,,Carrington,ND,58421,13:00:00 - 05:00,16:30:00 - 05:00,FALSE,FALSE,FALSE,9/29/16,9/30/16,AIP
Foster County,ocd-division/country:us/state:nd/county:foster,Foster County ND,,(701) 652-2441,ccables@nd.gov,1000 5th St N,,Carrington,ND,58421,08:30:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/3/16,10/7/16,AIP
Foster County,ocd-division/country:us/state:nd/county:foster,Foster County ND,,(701) 652-2441,ccables@nd.gov,1000 5th St N,,Carrington,ND,58421,13:00:00 - 05:00,16:30:00 - 05:00,FALSE,FALSE,FALSE,10/3/16,10/7/16,AIP
Foster County,ocd-division/country:us/state:nd/county:foster,Foster County ND,,(701) 652-2441,ccables@nd.gov,1000 5th St N,,Carrington,ND,58421,08:30:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/10/16,10/14/16,AIP
Foster County,ocd-division/country:us/state:nd/county:foster,Foster County ND,,(701) 652-2441,ccables@nd.gov,1000 5th St N,,Carrington,ND,58421,13:00:00 - 05:00,16:30:00 - 05:00,FALSE,FALSE,FALSE,10/10/16,10/14/16,AIP
Foster County,ocd-division/country:us/state:nd/county:foster,Foster County ND,,(701) 652-2441,ccables@nd.gov,1000 5th St N,,Carrington,ND,58421,08:30:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/17/16,10/21/16,AIP
Foster County,ocd-division/country:us/state:nd/county:foster,Foster County ND,,(701) 652-2441,ccables@nd.gov,1000 5th St N,,Carrington,ND,58421,13:00:00 - 05:00,16:30:00 - 05:00,FALSE,FALSE,FALSE,10/17/16,10/21/16,AIP
Foster County,ocd-division/country:us/state:nd/county:foster,Foster County ND,,(701) 652-2441,ccables@nd.gov,1000 5th St N,,Carrington,ND,58421,08:30:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/24/16,10/28/16,AIP
Foster County,ocd-division/country:us/state:nd/county:foster,Foster County ND,,(701) 652-2441,ccables@nd.gov,1000 5th St N,,Carrington,ND,58421,13:00:00 - 05:00,16:30:00 - 05:00,FALSE,FALSE,FALSE,10/24/16,10/28/16,AIP
Foster County,ocd-division/country:us/state:nd/county:foster,Foster County ND,,(701) 652-2441,ccables@nd.gov,1000 5th St N,,Carrington,ND,58421,08:30:00 - 05:00,12:00:00 - 05:00,FALSE,FALSE,FALSE,10/31/16,11/4/16,AIP
Foster County,ocd-division/country:us/state:nd/county:foster,Foster County ND,,(701) 652-2441,ccables@nd.gov,1000 5th St N,,Carrington,ND,58421,13:00:00 - 05:00,16:30:00 - 05:00,FALSE,FALSE,FALSE,10/31/16,11/4/16,AIP
Foster County,ocd-division/country:us/state:nd/county:foster,Foster County ND,,(701) 652-2441,ccables@nd.gov,1000 5th St N,,Carrington,ND,58421,08:30:00 - 06:00,12:00:00 - 06:00,FALSE,FALSE,FALSE,11/7/16,11/7/16,AIP
Foster County,ocd-division/country:us/state:nd/county:foster,Foster County ND,,(701) 652-2441,ccables@nd.gov,1000 5th St N,,Carrington,ND,58421,13:00:00 - 06:00,16:30:00 - 06:00,FALSE,FALSE,FALSE,11/7/16,11/7/16,AIP
Golden Valley County,ocd-division/country:us/state:nd/county:golden_valley,Golden Valley County ND,,(701) 872-4331,tsperry@nd.gov,150 1st Ave SE,,Beach,ND,58621,08:00:00 - 06:00,16:00:00 - 06:00,FALSE,FALSE,FALSE,9/29/16,9/30/16,AIP
Golden Valley County,ocd-division/country:us/state:nd/county:golden_valley,Golden Valley County ND,,(701) 872-4331,tsperry@nd.gov,150 1st Ave SE,,Beach,ND,58621,08:00:00 - 06:00,16:00:00 - 06:00,FALSE,FALSE,FALSE,10/3/16,10/7/16,AIP
Golden Valley County,ocd-division/country:us/state:nd/county:golden_valley,Golden Valley County ND,,(701) 872-4331,tsperry@nd.gov,150 1st Ave SE,,Beach,ND,58621,08:00:00 - 06:00,16:00:00 - 06:00,FALSE,FALSE,FALSE,10/10/16,10/14/16,AIP
Golden Valley County,ocd-division/country:us/state:nd/county:golden_valley,Golden Valley County ND,,(701) 872-4331,tsperry@nd.gov,150 1st Ave SE,,Beach,ND,58621,08:00:00 - 06:00,16:00:00 - 06:00,FALSE,FALSE,FALSE,10/17/16,10/21/16,AIP
Golden Valley County,ocd-division/country:us/state:nd/county:golden_valley,Golden Valley County ND,,(701) 872-4331,tsperry@nd.gov,150 1st Ave SE,,Beach,ND,58621,08:00:00 - 06:00,16:00:00 - 06:00,FALSE,FALSE,FALSE,10/24/16,10/28/16,AIP
Golden Valley County,ocd-division/country:us/state:nd/county:golden_valley,Golden Valley County ND,,(701) 872-4331,tsperry@nd.gov,150 1st Ave SE,,Beach,ND,58621,08:00:00 - 06:00,16:00:00 - 06:00,FALSE,FALSE,FALSE,10/31/16,11/4/16,AIP
Golden Valley County,ocd-division/country:us/state:nd/county:golden_valley,Golden Valley County ND,,(701) 872-4331,tsperry@nd.gov,150 1st Ave SE,,Beach,ND,58621,08:00:00 - 07:00,16:00:00 - 07:00,FALSE,FALSE,FALSE,11/7/16,11/7/16,AIP
Grand Forks County,ocd-division/country:us/state:nd/county:grand_forks,Grand Forks County ND,,(701) 780-8201,deana.mayotte@gfcounty.org or debbie.nelson@gfcounty.org,151 S 4th St,,Grand Forks,ND,58201,08:00:00 - 05:00,17:00:00 - 05:00,FALSE,FALSE,FALSE,9/29/16,9/30/16,AIP
Grand Forks County,ocd-division/country:us/state:nd/county:grand_forks,Grand Forks County ND,,(701) 780-8201,deana.mayotte@gfcounty.org or debbie.nelson@gfcounty.org,151 S 4th St,,Grand Forks,ND,58201,08:00:00 - 05:00,17:00:00 - 05:00,FALSE,FALSE,FALSE,10/3/16,10/7/16,AIP
Grand Forks County,ocd-division/country:us/state:nd/county:grand_forks,Grand Forks County ND,,(701) 780-8201,deana.mayotte@gfcounty.org or debbie.nelson@gfcounty.org,151 S 4th St,,Grand Forks,ND,58201,08:00:00 - 05:00,17:00:00 - 05:00,FALSE,FALSE,FALSE,10/10/16,10/14/16,AIP
Grand Forks County,ocd-division/country:us/state:nd/county:grand_forks,Grand Forks County ND,,(701) 780-8201,deana.mayotte@gfcounty.org or debbie.nelson@gfcounty.org,151 S 4th St,,Grand Forks,ND,58201,08:00:00 - 05:00,17:00:00 - 05:00,FALSE,FALSE,FALSE,10/17/16,10/21/16,AIP
Grand Forks County,ocd-division/country:us/state:nd/county:grand_forks,Grand Forks County ND,,(701) 780-8201,deana.mayotte@gfcounty.org or debbie.nelson@gfcounty.org,151 S 4th St,,Grand Forks,ND,58201,08:00:00 - 05:00,17:00:00 - 05:00,FALSE,FALSE,FALSE,10/24/16,10/28/16,AIP
Grand Forks County,ocd-division/country:us/state:nd/county:grand_forks,Grand Forks County ND,,(701) 780-8201,deana.mayotte@gfcounty.org or debbie.nelson@gfcounty.org,151 S 4th St,,Grand Forks,ND,58201,08:00:00 - 05:00,17:00:00 - 05:00,FALSE,FALSE,FALSE,10/31/16,11/4/16,AIP
Grand Forks County,ocd-division/country:us/state:nd/county:grand_forks,Grand Forks County ND,,(701) 780-8201,deana.mayotte@gfcounty.org or debbie.nelson@gfcounty.org,"Alerus Center, 1200 S 42nd St",,Grand Forks,ND,58201,10:00:00 - 05:00,18:00:00 - 05:00,FALSE,FALSE,FALSE,10/31/16,11/4/16,EV
Grand Forks County,ocd-division/country:us/state:nd/county:grand_forks,Grand Forks County ND,,(701) 780-8201,deana.mayotte@gfcounty.org or debbie.nelson@gfcounty.org,151 S 4th St,,Grand Forks,ND,58201,08:00:00 - 06:00,17:00:00 - 06:00,FALSE,FALSE,FALSE,11/7/16,11/7/16,AIP
