county,site,loc_name,adr_1,adr_2,adr_3,city,state,zip,dirs,services,start_date,end_date,start_time,end_time,index,name,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Clay County,Clay County Elections Office,Clay County Elections Office,500 N. Orange Ave,,Training Room 2,Green Cove Springs,FL,32043.0,,,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,157,Clay County Elections Office,"500 N. Orange Ave, Green Cove Springs, FL 32043",Training Room 2,07:00 AM-07:00 PM,,ho3166674,false,true,,,,poll10576690
Clay County,Eagle Landing at Oakleaf Plantation,Eagle Landing at Oakleaf Plantation,3973 Eagle Landing Pkwy,,,Orange Park,FL,32065.0,,,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,158,Eagle Landing at Oakleaf Plantation,"3973 Eagle Landing Pkwy, Orange Park, FL 32065",,07:00 AM-07:00 PM,,ho16688723,false,true,,,,poll82976472
Clay County,Fleming Island Library,Fleming Island Library,1895 Town Center Blvd,,,Fleming Island,FL,32003.0,,,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,159,Fleming Island Library,"1895 Town Center Blvd, Fleming Island, FL 32003",,07:00 AM-07:00 PM,,ho32444623,false,true,,,,poll3779443
Clay County,Keystone Heights Tax Collectors Office,Keystone Heights Tax Collectors Office,7380 State Road 100,Suite 10,,Keystone Heights,FL,32656.0,,,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,160,Keystone Heights Tax Collectors Office,"7380 State Road 100, Keystone Heights, FL 32656",Suite 10,07:00 AM-07:00 PM,,ho91674851,false,true,,,,poll64236275
Clay County,Middleburg Civic Center,Middleburg Civic Center,2102 Palmetto St,,,Middleburg,FL,32068.0,,,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,161,Middleburg Civic Center,"2102 Palmetto St, Middleburg, FL 32068",,07:00 AM-07:00 PM,,ho72876480,false,true,,,,poll81882194
Clay County,Orange Park Library,Orange Park Library,2054 Plainfield Ave,,,Orange Park,FL,32073.0,,,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,162,Orange Park Library,"2054 Plainfield Ave, Orange Park, FL 32073",,07:00 AM-07:00 PM,,ho15976087,false,true,,,,poll57396474
Collier County,Collier County Government Complex,Collier County Government Complex,3311 Tii Trl E,,,Naples,FL,34112.0,,,10/24/16,11/5/16,09:00  - 04:00,18:00 - 04:00,163,Collier County Government Complex,"3311 Tii Trl E, Naples, FL 34112",,09:00 AM-06:00 PM,,ho61134856,false,true,,,,poll46831744
Collier County,Everglades City Hall,Everglades City Hall,102 Copeland Ave N,,,Everglades City,FL,34139.0,,,10/24/16,11/5/16,09:00  - 04:00,18:00 - 04:00,164,Everglades City Hall,"102 Copeland Ave N, Everglades City, FL 34139",,09:00 AM-06:00 PM,,ho23502205,false,true,,,,poll41358947
Collier County,Golden Gate Community Center,Golden Gate Community Center,4701 Golden Gate Pkwy,,,Naples,FL,34116.0,,,10/24/16,11/5/16,09:00  - 04:00,18:00 - 04:00,165,Golden Gate Community Center,"4701 Golden Gate Pkwy, Naples, FL 34116",,09:00 AM-06:00 PM,,ho54131915,false,true,,,,poll68056161
Collier County,Immokalee Community Park,Immokalee Community Park,321 N First St,,,Immokalee,FL,34142.0,,,10/24/16,11/5/16,09:00  - 04:00,18:00 - 04:00,166,Immokalee Community Park,"321 N First St, Immokalee, FL 34142",,09:00 AM-06:00 PM,,ho61634736,false,true,,,,poll14973396
Collier County,Library Headquarters,Library Headquarters,2385 Orange Blossom Dr,,,Naples,FL,34109.0,,,10/24/16,11/5/16,09:00  - 04:00,18:00 - 04:00,167,Library Headquarters,"2385 Orange Blossom Dr, Naples, FL 34109",,09:00 AM-06:00 PM,,ho91667539,false,true,,,,poll82455425
Collier County,Marco Island Library,Marco Island Library,210 S Heathwood Dr,,,Marco Island,FL,34145.0,,,10/24/16,11/5/16,09:00  - 04:00,18:00 - 04:00,168,Marco Island Library,"210 S Heathwood Dr, Marco Island, FL 34145",,09:00 AM-06:00 PM,,ho74685966,false,true,,,,poll83382275
Collier County,Norris Center,Norris Center,755 8th Ave S,,,Naples,FL,34102.0,,,10/24/16,11/5/16,09:00  - 04:00,18:00 - 04:00,169,Norris Center,"755 8th Ave S, Naples, FL 34102",,09:00 AM-06:00 PM,,ho56390721,false,true,,,,poll35394980
Collier County,North Collier Regional Park,North Collier Regional Park,15000 Livingston Rd,,,Naples,FL,34109.0,,,10/24/16,11/5/16,09:00  - 04:00,18:00 - 04:00,170,North Collier Regional Park,"15000 Livingston Rd, Naples, FL 34109",,09:00 AM-06:00 PM,,ho32612788,false,true,,,,poll77302826
Collier County,Supervisor of Elections Office,Supervisor of Elections Office,3750 Enterprise Ave,,,Naples,FL,34104.0,,,10/24/16,11/5/16,09:00  - 04:00,18:00 - 04:00,171,Supervisor of Elections Office,"3750 Enterprise Ave, Naples, FL 34104",,09:00 AM-06:00 PM,,ho43175778,false,true,,,,poll45375935
Columbia County,Fort White Office,In front of ball fields by the FW high school,17579 SW SR 47,,,Fort White,FL,32038.0,Right off of 47,,10/29/16,11/5/16,8:30  - 04:00,16:30 - 04:00,172,In front of ball fields by the FW high school,"17579 SW SR 47, Fort White, FL 32038",Right off of 47,08:30 AM-04:30 PM,,ho3297274,false,true,,,,poll61485285
Columbia County,SOE Main Office,Intersection of 90 and Baya,971 W. Duval St.,Old hospital building,,Lake City,FL,32055.0,,,10/29/16,11/5/16,7:00  - 04:00,19:00 - 04:00,173,Intersection of 90 and Baya,"971 W. Duval St., Lake City, FL 32055",Old hospital building,07:00 AM-07:00 PM,,ho83122409,false,true,,,,poll26366058
DeSoto County,Supervisor of Elections office,County Administration Building,201 E. Oak Street,Room 104,,Arcadia,FL,34266.0,,www.votedesoto.com,11/5/16,11/5/16,7:00  - 04:00,15:00 - 04:00,174,County Administration Building,"201 E. Oak Street, Arcadia, FL 34266",Room 104,07:00 AM-03:00 PM,,ho81222739,false,true,,,,poll85362379
Dixie County,Supervisor of Elections Office,Supervisor of Elections Office,229 NE 351 HWY,Suite A,,Cross City,FL,32628.0,,,10/31/16,11/5/16,08:00  - 04:00,18:00 - 04:00,175,Supervisor of Elections Office,"229 NE 351 HWY, Cross City, FL 32628",Suite A,08:00 AM-06:00 PM,,ho30218364,false,true,,,,poll5971199
Escambia County,Bellview/Saufley,Bellview/Saufley,916 W Michigan Ave,,,Pensacola,FL,32505.0,,www.EscbiaVotes.com,10/24/16,11/5/16,07:00  - 05:00,19:00 - 05:00,176,Bellview/Saufley,"916 W Michigan Ave, Pensacola, FL 32505",,07:00 AM-07:00 PM,,ho34059105,false,true,,,,poll40056592
Escambia County,Escbia County Extension Services,Escbia County Extension Services,3740 Stefani Road,,,Cantonment,FL,32533.0,,www.EscbiaVotes.com,10/24/16,11/5/16,07:00  - 05:00,19:00 - 05:00,177,Escbia County Extension Services,"3740 Stefani Road, Cantonment, FL 32533",,07:00 AM-07:00 PM,,ho31093681,false,true,,,,poll18678015
Escambia County,Genealogy Branch Library,Genealogy Branch Library,5740 N. 9th Avenue,,,Pensacola,FL,32504.0,,www.EscbiaVotes.com,10/24/16,11/5/16,07:00  - 05:00,19:00 - 05:00,178,Genealogy Branch Library,"5740 N. 9th Avenue, Pensacola, FL 32504",,07:00 AM-07:00 PM,,ho34018119,false,true,,,,poll24394588
Escambia County,Main Library,Main Library,239 N. Spring Street,,,Pensacola,FL,32502.0,,www.EscbiaVotes.com,10/24/16,11/5/16,07:00  - 05:00,19:00 - 05:00,179,Main Library,"239 N. Spring Street, Pensacola, FL 32502",,07:00 AM-07:00 PM,,ho95338720,false,true,,,,poll77839187
Escambia County,Main Office,Supervisor of Elections ,213 Palafox Place,Second Floor,,Pensacola,FL,32502.0,,www.EscbiaVotes.com,10/24/16,11/5/16,07:00  - 05:00,19:00 - 05:00,180,Supervisor of Elections ,"213 Palafox Place, Pensacola, FL 32502",Second Floor,07:00 AM-07:00 PM,,ho26285461,false,true,,,,poll5902193
Escambia County,Molino Community Center,Molino Community Center,6450 Highway 95A North,,,Molino,FL,32577.0,,www.EscbiaVotes.com,10/24/16,11/5/16,07:00  - 05:00,19:00 - 05:00,181,Molino Community Center,"6450 Highway 95A North, Molino, FL 32577",,07:00 AM-07:00 PM,,ho72167130,false,true,,,,poll81691221
Escambia County,Southwest Branch Library,Southwest Branch Library,12248 Gulf Beach Highway,,,Pensacola,FL,32507.0,,www.EscbiaVotes.com,10/24/16,11/5/16,07:00  - 05:00,19:00 - 05:00,182,Southwest Branch Library,"12248 Gulf Beach Highway, Pensacola, FL 32507",,07:00 AM-07:00 PM,,ho84518649,false,true,,,,poll18906407
Flagler County,Flagler County Public Library,Flagler County Public Library,2500 Palm Coast Parkway NW,,,Palm Coast,FL,32137.0,,,10/24/16,11/5/16,10:00  - 04:00,18:00 - 04:00,183,Flagler County Public Library,"2500 Palm Coast Parkway NW, Palm Coast, FL 32137",,10:00 AM-06:00 PM,,ho70511329,false,true,,,,poll14889410
Flagler County,Palm Coast Community Center,Palm Coast Community Center,305 Palm Coast Parkway NE,,,Palm Coast,FL,32137.0,,http://www.flaglerelections.com/,10/24/16,11/5/16,10:00  - 04:00,18:00 - 04:00,184,Palm Coast Community Center,"305 Palm Coast Parkway NE, Palm Coast, FL 32137",,10:00 AM-06:00 PM,,ho53640135,false,true,,,,poll7722423
Flagler County,Supervisor of Elections Office,Flagler County Goverment Services Building,1769 E Moody Boulevard ,Building 2 STE 101,,Bunnell,FL,32110.0,,http://www.flaglerelections.com/,10/24/16,11/5/16,10:00  - 04:00,18:00 - 04:00,185,Flagler County Goverment Services Building,"1769 E Moody Boulevard, Bunnell, FL 32110",Building 2 STE 101,10:00 AM-06:00 PM,,ho19566857,false,true,,,,poll21885514
Franklin County,Supervisor of Elections,Carrabelle Annex,912 NW Ave A,Carrabelle Annex,,Carrabelle,FL,32322.0,Corner of Hwy 98 & Avenue A,,10/29/16,11/5/16,08:00  - 04:00,18:00 - 04:00,186,Carrabelle Annex,"912 NW Ave A, Carrabelle, FL 32322",Carrabelle Annex Corner of Hwy 98 & Avenue A,08:00 AM-06:00 PM,,ho28607864,false,true,,,,poll79930281
Franklin County,Supervisor of Elections Office,Apalachicola,47 Avenue F,Elections Main Office,,Apalachicola,FL,32320.0,1 Block Off Hwy 98,www.votefranklin.com,10/29/16,11/5/16,08:00  - 04:00,18:00 - 04:00,187,Apalachicola,"47 Avenue F, Apalachicola, FL 32320",Elections Main Office 1 Block Off Hwy 98,08:00 AM-06:00 PM,,ho51725328,false,true,,,,poll19522366
Gadsden County,Chattahoochee Library,Chattahoochee Library,300 Maple Street,,,Chattahoochee,FL,32324.0,,,11/5/16,11/5/16,08:00  - 04:00,18:00 - 04:00,188,Chattahoochee Library,"300 Maple Street, Chattahoochee, FL 32324",,08:00 AM-06:00 PM,,ho32243416,false,true,,,,poll78233753
Gadsden County,Havana Library,Havana Library,203 E. 5th Ave.,,,Havana,FL,32333.0,,,11/5/16,11/5/16,08:00  - 04:00,18:00 - 04:00,189,Havana Library,"203 E. 5th Ave., Havana, FL 32333",,08:00 AM-06:00 PM,,ho5955495,false,true,,,,poll68642300
Gadsden County,Midway City Hall,Midway City Hall,60 MLK Blvd.,,,Midway,FL,32343.0,,,11/5/16,11/5/16,08:00  - 04:00,18:00 - 04:00,190,Midway City Hall,"60 MLK Blvd., Midway, FL 32343",,08:00 AM-06:00 PM,,ho50557937,false,true,,,,poll43474277
Gadsden County,Supervisor of Elections Office,Supervisor of Elections Office,16 S. Madison Street,,,Quincy,FL,32351.0,,,11/5/16,11/5/16,08:00  - 04:00,18:00 - 04:00,191,Supervisor of Elections Office,"16 S. Madison Street, Quincy, FL 32351",,08:00 AM-06:00 PM,,ho99818159,false,true,,,,poll25444708
Glades County,Supervisor of Elections,Glades County Courthouse,500 Ave J,,,Moore Haven,FL,33471.0,27 and Ave J,voteglades.com,10/29/16,11/5/16,08:00  - 04:00,16:00 - 04:00,192,Glades County Courthouse,"500 Ave J, Moore Haven, FL 33471",27 and Ave J,08:00 AM-04:00 PM,,ho68248841,false,true,,,,poll94669032
Gulf County,Port St. Joe,SOE Office,401 Long Ave,,,Port St. Joe,FL,32456.0,,,11/5/16,11/5/16,8:00  - 04:00,17:00 - 04:00,193,SOE Office,"401 Long Ave, Port St. Joe, FL 32456",,08:00 AM-05:00 PM,,ho25779463,false,true,,,,poll34485295
Gulf County,Wewahitcka,Wewa Branch Library,314 N 2nd St,,,Wewahitchka,FL,32465.0,,,11/5/16,11/5/16,7:00  - 05:00,16:00 - 05:00,194,Wewa Branch Library,"314 N 2nd St, Wewahitchka, FL 32465",,07:00 AM-04:00 PM,,ho71295785,false,true,,,,poll58307997
Hamilton County,SOE Office,Courthouse Anexx,1153 US HWY 41 NW,,,Jasper,FL,32052.0,,,10/29/16,11/5/16,08:30  - 04:00,17:00 - 04:00,195,Courthouse Anexx,"1153 US HWY 41 NW, Jasper, FL 32052",,08:30 AM-05:00 PM,,ho80008261,false,true,,,,poll91707739
Hardee County,Supervisor of Elections,Supervisor of Elections,311 N. 6th Ave.,,,Wauchula,FL,33873.0,,,10/29/16,11/5/16,08:30  - 04:00,17:00 - 04:00,196,Supervisor of Elections,"311 N. 6th Ave., Wauchula, FL 33873",,08:30 AM-05:00 PM,,ho7902309,false,true,,,,poll13627416
Hendry County,Clewiston Election Office,Hendry County Government Complex,1100 S. Olympia St.,,In the se building as the Driver`s License Office,Clewiston,FL,33440.0,,http://hendryelections.org,11/5/16,11/5/16,07:00  - 04:00,17:00 - 04:00,197,Hendry County Government Complex,"1100 S. Olympia St., Clewiston, FL 33440",In the se building as the Driver`s License Office,07:00 AM-05:00 PM,,ho74541436,false,true,,,,poll17200307
Hendry County,LaBelle Election Office,Courthouse Complex,25 E. Hickpochee Ave.,,1st Floor,LaBelle,FL,33935.0,corner of Hickpochee and Bridge St,http://hendryelections.org,11/5/16,11/5/16,07:00  - 04:00,17:00 - 04:00,198,Courthouse Complex,"25 E. Hickpochee Ave., LaBelle, FL 33935",1st Floor corner of Hickpochee and Bridge St,07:00 AM-05:00 PM,,ho72262779,false,true,,,,poll1717524
Hernando County,East Hernando Branch Library,East Hernando Branch Library,6457 Windmere Rd,,,Brooksville,FL,34602.0,,,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,199,East Hernando Branch Library,"6457 Windmere Rd, Brooksville, FL 34602",,07:00 AM-07:00 PM,,ho83319237,false,true,,,,poll29229005
Hernando County,South Brooksville Community Center,South Brooksville Community Center,601 E Dr. Martin Luther King Blvd.,,,Brooksville,FL,34601.0,,,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,200,South Brooksville Community Center,"601 E Dr. Martin Luther King Blvd., Brooksville, FL 34601",,07:00 AM-07:00 PM,,ho87879572,false,true,,,,poll15558798
Hernando County,Spring Hill Branch Library ,Spring Hill Branch Library,9220 Spring Hill Dr,,,Spring Hill,FL,34608.0,,,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,201,Spring Hill Branch Library,"9220 Spring Hill Dr, Spring Hill, FL 34608",,07:00 AM-07:00 PM,,ho29703286,false,true,,,,poll99934926
Hernando County,Supervisor of Elections Branch Office,Supervisor of Elections Branch Office Forest Oaks,7443 Forest Oaks Blvd,,,Spring Hill,FL,34606.0,,,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,202,Supervisor of Elections Branch Office Forest Oaks,"7443 Forest Oaks Blvd, Spring Hill, FL 34606",,07:00 AM-07:00 PM,,ho51115910,false,true,,,,poll83486795
Highlands County,Avon Park City Hall Council Chbers,Avon Park City Hall Council Chbers,123 E Pine St,,,Avon Park,FL,33825.0,,,10/31/16,11/5/16,08:30  - 04:00,18:00 - 04:00,203,Avon Park City Hall Council Chbers,"123 E Pine St, Avon Park, FL 33825",,08:30 AM-06:00 PM,,ho5617773,false,true,,,,poll1794822
Highlands County,Kenilworth Operations Center,Kenilworth Operations Center,4500 Kenilworth Blvd,,,Sebring,FL,33870.0,,,10/31/16,11/5/16,08:30  - 04:00,18:00 - 04:00,204,Kenilworth Operations Center,"4500 Kenilworth Blvd, Sebring, FL 33870",,08:30 AM-06:00 PM,,ho88165925,false,true,,,,poll33278917
Highlands County,Lake Placid Town Hall Council Chbers,Lake Placid Town Hall Council Chbers,311 W Interlake Blvd,,,Lake Placid,FL,33852.0,,,10/31/16,11/5/16,08:30  - 04:00,18:00 - 04:00,205,Lake Placid Town Hall Council Chbers,"311 W Interlake Blvd, Lake Placid, FL 33852",,08:30 AM-06:00 PM,,ho30207222,false,true,,,,poll37621139
Holmes County,Supervisor of Elections Office,Holmes County Courthouse,"201 N. Oklahoma St., Suite 102",,,Bonifay,FL,32425.0,,,10/31/16,11/5/16,07:00  - 04:00,19:00 - 04:00,206,Holmes County Courthouse,"201 N. Oklahoma St., Suite 102, Bonifay, FL 32425",,07:00 AM-07:00 PM,,ho20514063,false,true,,,,poll81153422
Indian River County,Sebastian City Hall Council Chbers,Sebastian City Hall Council Chbers,1225 Main Street,,,Sebastian,FL,32958.0,,www.voteindianriver.com,10/24/16,11/5/16,08:00  - 04:00,16:00 - 04:00,207,Sebastian City Hall Council Chbers,"1225 Main Street, Sebastian, FL 32958",,08:00 AM-04:00 PM,,ho51798177,false,true,,,,poll62813891
Indian River County,Supervisor of Elections Office,Supervisor of Elections Office,4375 43rd Avenue,,,Vero Beach,FL,32967.0,,www.voteindianriver.com,10/24/16,11/5/16,08:00  - 04:00,16:00 - 04:00,208,Supervisor of Elections Office,"4375 43rd Avenue, Vero Beach, FL 32967",,08:00 AM-04:00 PM,,ho20479020,false,true,,,,poll62493858
Indian River County,Vero Beach Main Library,Vero Beach Main Library,1600 21st Street,,,Vero Beach,FL,32960.0,,www.voteindianriver.com,10/24/16,11/5/16,08:00  - 04:00,16:00 - 04:00,209,Vero Beach Main Library,"1600 21st Street, Vero Beach, FL 32960",,08:00 AM-04:00 PM,,ho26519171,false,true,,,,poll61769818
Jackson County,Graceville City Hall,Graceville City Hall,5348 Cliff Street,,,Graceville,FL,32440.0,,www.jacksoncountysoe.org,10/31/16,11/5/16,08:00  - 05:00,18:00 - 05:00,210,Graceville City Hall,"5348 Cliff Street, Graceville, FL 32440",,08:00 AM-06:00 PM,,ho17378181,false,true,,,,poll35789186
Jackson County,Sneads City Hall,Sneads City Hall,2028 Third Avenue,,,Sneads,FL,32460.0,,www.jacksoncountysoe.org,10/31/16,11/5/16,08:00  - 05:00,18:00 - 05:00,211,Sneads City Hall,"2028 Third Avenue, Sneads, FL 32460",,08:00 AM-06:00 PM,,ho67937734,false,true,,,,poll55087006
Jackson County,Supervisor of Elections Office,Supervisor of Elections Office,2851 Jefferson Street,,,Marianna,FL,32448.0,,www.jacksoncountysoe.org,10/31/16,11/5/16,08:00  - 05:00,18:00 - 05:00,212,Supervisor of Elections Office,"2851 Jefferson Street, Marianna, FL 32448",,08:00 AM-06:00 PM,,ho24180743,false,true,,,,poll61124016
Jefferson County,Supervisor of Elections Office,Supervisor of Elections,380 W Dogwood Street,,,Monticello,FL,32344.0,,,10/24/16,11/5/16,08:30  - 04:00,16:30 - 04:00,213,Supervisor of Elections,"380 W Dogwood Street, Monticello, FL 32344",,08:30 AM-04:30 PM,,ho13466490,false,true,,,,poll84998114
Lafayette County,Supervisor of Elections Office,Lafayette County Courthouse,120 W Main St,RM 129,,Mayo,FL,32066.0,,www.lafayettevotes.net,10/29/16,11/5/16,08:30  - 04:00,17:30 - 04:00,214,Lafayette County Courthouse,"120 W Main St, Mayo, FL 32066",RM 129,08:30 AM-05:30 PM,,ho68975288,false,true,,,,poll58312759
Lake County,Cagan,Cagan Crossings Community Library,16729 Cagan Oaks,,,Clermont,FL,34714.0,,,10/24/16,11/5/16,09:00  - 04:00,18:00 - 04:00,215,Cagan Crossings Community Library,"16729 Cagan Oaks, Clermont, FL 34714",,09:00 AM-06:00 PM,,ho81056330,false,true,,,,poll89916382
Lake County,Cooper,Cooper Memorial Library,2525 Oakley Seaver Dr,,,Clermont,FL,34711.0,,,10/24/16,11/5/16,09:00  - 04:00,18:00 - 04:00,216,Cooper Memorial Library,"2525 Oakley Seaver Dr, Clermont, FL 34711",,09:00 AM-06:00 PM,,ho1195118,false,true,,,,poll86196405
Lake County,Eustis,Eustis Memorial Library,120 N Center St,,,Eustis,FL,32726.0,,,10/24/16,11/5/16,09:00  - 04:00,18:00 - 04:00,217,Eustis Memorial Library,"120 N Center St, Eustis, FL 32726",,09:00 AM-06:00 PM,,ho79277343,false,true,,,,poll32136429
Lake County,Lady Lake,Lady Lake Public Library,225 W Guava St,,,Lady Lake,FL,32159.0,,,10/24/16,11/5/16,09:00  - 04:00,18:00 - 04:00,218,Lady Lake Public Library,"225 W Guava St, Lady Lake, FL 32159",,09:00 AM-06:00 PM,,ho78279938,false,true,,,,poll30730827
Lake County,Leesburg,Leesburg Public Library,100 E Main St,,,Leesburg,FL,34748.0,,,10/24/16,11/5/16,09:00  - 04:00,18:00 - 04:00,219,Leesburg Public Library,"100 E Main St, Leesburg, FL 34748",,09:00 AM-06:00 PM,,ho5114459,false,true,,,,poll15960814
Lake County,Minneola,Minneola City Hall,800 N US Hwy 27,,,Minneola,FL,34755.0,,,10/24/16,11/5/16,09:00  - 04:00,18:00 - 04:00,220,Minneola City Hall,"800 N US Hwy 27, Minneola, FL 34755",,09:00 AM-06:00 PM,,ho38502100,false,true,,,,poll23166368
Lake County,Mt. Dora,W.T. Bland Public Library,1995 N Donnelly St,,,Mount Dora,FL,32757.0,,,10/24/16,11/5/16,09:00  - 04:00,18:00 - 04:00,221,W.T. Bland Public Library,"1995 N Donnelly St, Mount Dora, FL 32757",,09:00 AM-06:00 PM,,ho22066200,false,true,,,,poll24346417
Lake County,Tavares,Lake County Administration Bldg,315 W Main St,2nd Floor,,Tavares,FL,32778.0,,,10/24/16,11/5/16,09:00  - 04:00,18:00 - 04:00,222,Lake County Administration Bldg,"315 W Main St, Tavares, FL 32778",2nd Floor,09:00 AM-06:00 PM,,ho25525968,false,true,,,,poll33093143
Lake County,Umatilla,Southside Community Bldg,17107 Ball Park Rd,,,Umatilla,FL,32784.0,,,10/24/16,11/5/16,09:00  - 04:00,18:00 - 04:00,223,Southside Community Bldg,"17107 Ball Park Rd, Umatilla, FL 32784",,09:00 AM-06:00 PM,,ho78854159,false,true,,,,poll33052750
Lee County,Cape Coral-Lee County Library,Cape Coral-Lee County Library,921 SW 39th  Terrace,,,Cape Coral,FL,33993.0,"The Cape Coral Library is on SW 39th Ter, west of Skyline Blvd and North of Mohawk Pkwy.",www.lee.vote,10/24/16,11/5/16,10:00  - 04:00,19:00 - 04:00,224,Cape Coral-Lee County Library,"921 SW 39th  Terrace, Cape Coral, FL 33993","The Cape Coral Library is on SW 39th Ter, west of Skyline Blvd and North of Mohawk Pkwy.",10:00 AM-07:00 PM,,ho53211452,false,true,,,,poll61802958
Lee County,East County Regional Library,East County Regional Library,881 Gunnery Road N,Voting is in the Meeting Room,,Lehigh Acres,FL,33971.0,"The Library is located on the west side of Gunnery Rd, north of Lee Blvd, next to Varsity Lakes Middle School",www.lee.vote,10/24/16,11/5/16,10:00  - 04:00,19:00 - 04:00,225,East County Regional Library,"881 Gunnery Road N, Lehigh Acres, FL 33971","Voting is in the Meeting Room The Library is located on the west side of Gunnery Rd, north of Lee Blvd, next to Varsity Lakes Middle School",10:00 AM-07:00 PM,,ho89571497,false,true,,,,poll78434719
Lee County,Estero Recreation Center,Estero Recreation Center,9200 Corkscrew Palms Boulevard,"Vote in Multi-Purpose Room, to right as you enter building",,Estero,FL,33928.0,"Traveling south on Three Oaks Pkwy, turn right onto Corkscrew Road and proceed to Corkscrew Palms Blvd. Turn left onto Corkscrew Palms.  At stop sign, turn right onto road that circles park.  Follow road around left-hand curve to entrance of Rec Center",www.lee.vote,10/24/16,11/5/16,10:00  - 04:00,19:00 - 04:00,226,Estero Recreation Center,"9200 Corkscrew Palms Boulevard, Estero, FL 33928","Vote in Multi-Purpose Room, to right as you enter building Traveling south on Three Oaks Pkwy, turn right onto Corkscrew Road and proceed to Corkscrew Palms Blvd. Turn left onto Corkscrew Palms.  At stop sign, turn right onto road that circles park.  Follow road around left-hand curve to entrance of Rec Center",10:00 AM-07:00 PM,,ho54528662,false,true,,,,poll59426635
Lee County,Lee County Elections,Bonita Springs Branch Office,25987 S Tamiami Trail ,"Bonita Commons, #105",,Bonita Springs,FL,34134.0,The Bonita Branch Office is located on the east side of S. Tii Trail just beyond Spring Creek across from Bonita Bay Golf Course,www.lee.vote,10/24/16,11/5/16,10:00  - 04:00,19:00 - 04:00,227,Bonita Springs Branch Office,"25987 S Tamiami Trail, Bonita Springs, FL 34134","Bonita Commons, #105 The Bonita Branch Office is located on the east side of S. Tii Trail just beyond Spring Creek across from Bonita Bay Golf Course",10:00 AM-07:00 PM,,ho53537188,false,true,,,,poll7098433
Lee County,Lee County Elections,Cape Coral Branch Office,1039 SE 9th Avenue,Inside the Lee County Government Center,1st Floor,Cape Coral,FL,33990.0,"From the Intersection of Del Prado Blvd and Viscaya Pkwy, drive west on Viscaya Pkwy.  Continue around the curve to the left onto Country Club Blvd and turn right onto either SE 10th St (at traffic light) or SE 12th St. Turn onto SE 9th Ave.",www.lee.vote,10/24/16,11/5/16,10:00  - 04:00,19:00 - 04:00,228,Cape Coral Branch Office,"1039 SE 9th Avenue, Cape Coral, FL 33990","Inside the Lee County Government Center 1st Floor From the Intersection of Del Prado Blvd and Viscaya Pkwy, drive west on Viscaya Pkwy.  Continue around the curve to the left onto Country Club Blvd and turn right onto either SE 10th St (at traffic light) or SE 12th St. Turn onto SE 9th Ave.",10:00 AM-07:00 PM,,ho16282891,false,true,,,,poll86246500
Lee County,Lee County Elections Center,Lee County Elections Center,13180 S Cleveland Avenue,Accross from the Bell Tower Shops,,Fort Myers,FL,33907.0,"From Cypress Lake Dr/Daniels Pkwy, go north on S. Cleveland Ave to next traffic light (Bell Tower/Cypress Trace). Turn left, by Robb & Stucky. Park in the lot to the right of the Elections Ctr.",www.lee.vote,10/24/16,11/5/16,10:00  - 04:00,19:00 - 04:00,229,Lee County Elections Center,"13180 S Cleveland Avenue, Fort Myers, FL 33907","Accross from the Bell Tower Shops From Cypress Lake Dr/Daniels Pkwy, go north on S. Cleveland Ave to next traffic light (Bell Tower/Cypress Trace). Turn left, by Robb & Stucky. Park in the lot to the right of the Elections Ctr.",10:00 AM-07:00 PM,,ho52753384,false,true,,,,poll3502726
Lee County,North Fort Myers Recreation Center,North Fort Myers Recreation Center,2000 N Recreation Park Way,Just north of the North Fort Myers Public Library,,North Fort Myers,FL,33903.0,The entrance to North Fort Myers Recreation Center is located just north of North Fort Myers Public Library on N. Recreation Way On The west side of N. Tii Trail Just beyond the intersection of N. Tii Trail and Bayshore Rd.,www.lee.vote,10/24/16,11/5/16,10:00  - 04:00,19:00 - 04:00,230,North Fort Myers Recreation Center,"2000 N Recreation Park Way, North Fort Myers, FL 33903",Just north of the North Fort Myers Public Library The entrance to North Fort Myers Recreation Center is located just north of North Fort Myers Public Library on N. Recreation Way On The west side of N. Tii Trail Just beyond the intersection of N. Tii Trail and Bayshore Rd.,10:00 AM-07:00 PM,,ho38923405,false,true,,,,poll51668586
