office_name,official_title,types,ocd_division,division_description,homepage_url,phone,location_name,address1,address2,city,state,zip_code,start_time,end_time,start_date,end_date,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Grainger County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:grainger,Grainger County TN,http://graingercoelectioncommission.com/,(865) 828-5132,119 Marshall Ave,119 Marshall Ave,,Rutledge,TN,37861,08:30:00 - 05:00,12:00:00 - 05:00,11-02-16,11-02-16,288,"119 Marshall Ave, Rutledge, TN 37861",,08:30 AM-12:00 PM,,ho7386007,false,true,,,,poll45213064
Grainger County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:grainger,Grainger County TN,http://graingercoelectioncommission.com/,(865) 828-5132,119 Marshall Ave,119 Marshall Ave,,Rutledge,TN,37861,08:30:00 - 05:00,16:30:00 - 05:00,11-03-16,11-03-16,289,"119 Marshall Ave, Rutledge, TN 37861",,08:30 AM-04:30 PM,,ho7386007,false,true,,,,poll45213064
Greene County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:greene,Greene County TN,http://www.greenecountytngovt.com/s_electioncommission.php,(423) 798-1715,218 North Main Street,218 North Main Street,,Greeneville,TN,37745-3834,08:30:00 - 05:00,18:00:00 - 05:00,10-19-16,10-21-16,290,"218 North Main Street, Greeneville, TN 37745-3834",,08:30 AM-06:00 PM,,ho70383247,false,true,,,,poll3355401
Greene County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:greene,Greene County TN,http://www.greenecountytngovt.com/s_electioncommission.php,(423) 798-1715,218 North Main Street,218 North Main Street,,Greeneville,TN,37745-3834,08:30:00 - 05:00,12:00:00 - 05:00,10-22-16,10-22-16,291,"218 North Main Street, Greeneville, TN 37745-3834",,08:30 AM-12:00 PM,,ho70383247,false,true,,,,poll3355401
Greene County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:greene,Greene County TN,http://www.greenecountytngovt.com/s_electioncommission.php,(423) 798-1715,218 North Main Street,218 North Main Street,,Greeneville,TN,37745-3834,08:30:00 - 05:00,18:00:00 - 05:00,10-24-16,10-28-16,292,"218 North Main Street, Greeneville, TN 37745-3834",,08:30 AM-06:00 PM,,ho70383247,false,true,,,,poll3355401
Greene County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:greene,Greene County TN,http://www.greenecountytngovt.com/s_electioncommission.php,(423) 798-1715,218 North Main Street,218 North Main Street,,Greeneville,TN,37745-3834,08:30:00 - 05:00,12:00:00 - 05:00,10-29-16,10-29-16,293,"218 North Main Street, Greeneville, TN 37745-3834",,08:30 AM-12:00 PM,,ho70383247,false,true,,,,poll3355401
Greene County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:greene,Greene County TN,http://www.greenecountytngovt.com/s_electioncommission.php,(423) 798-1715,218 North Main Street,218 North Main Street,,Greeneville,TN,37745-3834,08:30:00 - 05:00,18:00:00 - 05:00,10-31-16,11-03-16,294,"218 North Main Street, Greeneville, TN 37745-3834",,08:30 AM-06:00 PM,,ho70383247,false,true,,,,poll3355401
Grundy County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:grundy,Grundy County TN,,(931) 692-3551,11745 U.S. 41,11745 U.S. 41,,Monteagle,TN,37356,08:00:00 - 05:00,16:00:00 - 05:00,10-19-16,10-21-16,295,"11745 U.S. 41, Monteagle, TN 37356",,08:00 AM-04:00 PM,,ho52727303,false,true,,,,poll42675823
Grundy County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:grundy,Grundy County TN,,(931) 692-3551,11745 U.S. 41,11745 U.S. 41,,Monteagle,TN,37356,08:00:00 - 05:00,12:00:00 - 05:00,10-22-16,10-22-16,296,"11745 U.S. 41, Monteagle, TN 37356",,08:00 AM-12:00 PM,,ho52727303,false,true,,,,poll42675823
Grundy County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:grundy,Grundy County TN,,(931) 692-3551,11745 U.S. 41,11745 U.S. 41,,Monteagle,TN,37356,08:00:00 - 05:00,16:00:00 - 05:00,10-24-16,10-28-16,297,"11745 U.S. 41, Monteagle, TN 37356",,08:00 AM-04:00 PM,,ho52727303,false,true,,,,poll42675823
Grundy County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:grundy,Grundy County TN,,(931) 692-3551,11745 U.S. 41,11745 U.S. 41,,Monteagle,TN,37356,08:00:00 - 05:00,12:00:00 - 05:00,10-29-16,10-29-16,298,"11745 U.S. 41, Monteagle, TN 37356",,08:00 AM-12:00 PM,,ho52727303,false,true,,,,poll42675823
Grundy County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:grundy,Grundy County TN,,(931) 692-3551,11745 U.S. 41,11745 U.S. 41,,Monteagle,TN,37356,08:00:00 - 05:00,16:00:00 - 05:00,10-31-16,11-03-16,299,"11745 U.S. 41, Monteagle, TN 37356",,08:00 AM-04:00 PM,,ho52727303,false,true,,,,poll42675823
Grundy County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:grundy,Grundy County TN,,(931) 692-3551,1433 TN-56,1433 TN-56,,Altamont,TN,37301,08:00:00 - 05:00,16:00:00 - 05:00,10-19-16,10-21-16,300,"1433 TN-56, Altamont, TN 37301",,08:00 AM-04:00 PM,,ho36591798,false,true,,,,poll6954666
Grundy County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:grundy,Grundy County TN,,(931) 692-3551,1433 TN-56,1433 TN-56,,Altamont,TN,37301,08:00:00 - 05:00,12:00:00 - 05:00,10-22-16,10-22-16,301,"1433 TN-56, Altamont, TN 37301",,08:00 AM-12:00 PM,,ho36591798,false,true,,,,poll6954666
Grundy County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:grundy,Grundy County TN,,(931) 692-3551,1433 TN-56,1433 TN-56,,Altamont,TN,37301,08:00:00 - 05:00,16:00:00 - 05:00,10-24-16,10-28-16,302,"1433 TN-56, Altamont, TN 37301",,08:00 AM-04:00 PM,,ho36591798,false,true,,,,poll6954666
Grundy County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:grundy,Grundy County TN,,(931) 692-3551,1433 TN-56,1433 TN-56,,Altamont,TN,37301,08:00:00 - 05:00,12:00:00 - 05:00,10-29-16,10-29-16,303,"1433 TN-56, Altamont, TN 37301",,08:00 AM-12:00 PM,,ho36591798,false,true,,,,poll6954666
Grundy County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:grundy,Grundy County TN,,(931) 692-3551,1433 TN-56,1433 TN-56,,Altamont,TN,37301,08:00:00 - 05:00,16:00:00 - 05:00,10-31-16,11-03-16,304,"1433 TN-56, Altamont, TN 37301",,08:00 AM-04:00 PM,,ho36591798,false,true,,,,poll6954666
Hamilton County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:hamilton,Hamilton County TN,http://elect.hamiltontn.gov/,(423) 493-5100,700 River Terminal Road,700 River Terminal Road,,Chattanooga,TN,37406-1736,08:00:00 - 04:00,19:00:00 - 04:00,10-19-16,10-21-16,305,"700 River Terminal Road, Chattanooga, TN 37406-1736",,08:00 AM-07:00 PM,,ho83759343,false,true,,,,poll72238211
Hamilton County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:hamilton,Hamilton County TN,http://elect.hamiltontn.gov/,(423) 493-5100,700 River Terminal Road,700 River Terminal Road,,Chattanooga,TN,37406-1736,09:00:00 - 04:00,18:00:00 - 04:00,10-22-16,10-22-16,306,"700 River Terminal Road, Chattanooga, TN 37406-1736",,09:00 AM-06:00 PM,,ho83759343,false,true,,,,poll72238211
Hamilton County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:hamilton,Hamilton County TN,http://elect.hamiltontn.gov/,(423) 493-5100,700 River Terminal Road,700 River Terminal Road,,Chattanooga,TN,37406-1736,08:00:00 - 04:00,19:00:00 - 04:00,10-24-16,10-28-16,307,"700 River Terminal Road, Chattanooga, TN 37406-1736",,08:00 AM-07:00 PM,,ho83759343,false,true,,,,poll72238211
Hamilton County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:hamilton,Hamilton County TN,http://elect.hamiltontn.gov/,(423) 493-5100,700 River Terminal Road,700 River Terminal Road,,Chattanooga,TN,37406-1736,09:00:00 - 04:00,18:00:00 - 04:00,10-29-16,10-29-19,308,"700 River Terminal Road, Chattanooga, TN 37406-1736",,09:00 AM-06:00 PM,,ho83759343,false,true,,,,poll72238211
Hamilton County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:hamilton,Hamilton County TN,http://elect.hamiltontn.gov/,(423) 493-5100,700 River Terminal Road,700 River Terminal Road,,Chattanooga,TN,37406-1736,08:00:00 - 04:00,19:00:00 - 04:00,10-31-16,11-03-16,309,"700 River Terminal Road, Chattanooga, TN 37406-1736",,08:00 AM-07:00 PM,,ho83759343,false,true,,,,poll72238211
Hamilton County,Brainerd Recreation Center,":election,:registration",ocd-division/country:us/state:tn/county:hamilton,Hamilton County TN,http://elect.hamiltontn.gov/,(423) 493-5100,1010 North Moore Rd. ,1010 North Moore Rd. ,,Chattanooga,TN ,37411,10:00:00 - 04:00,18:00:00 - 04:00,10-19-16,10-22-16,310,"1010 North Moore Rd. , Chattanooga, TN 37411",,10:00 AM-06:00 PM,,ho79010777,false,true,,,,poll56484874
Hamilton County,Brainerd Recreation Center,":election,:registration",ocd-division/country:us/state:tn/county:hamilton,Hamilton County TN,http://elect.hamiltontn.gov/,(423) 493-5100,1010 North Moore Rd. ,1010 North Moore Rd. ,,Chattanooga,TN ,37411,10:00:00 - 04:00,18:00:00 - 04:00,10-24-16,10-29-16,311,"1010 North Moore Rd. , Chattanooga, TN 37411",,10:00 AM-06:00 PM,,ho79010777,false,true,,,,poll56484874
Hamilton County,Brainerd Recreation Center,":election,:registration",ocd-division/country:us/state:tn/county:hamilton,Hamilton County TN,http://elect.hamiltontn.gov/,(423) 493-5100,1010 North Moore Rd. ,1010 North Moore Rd. ,,Chattanooga,TN ,37411,10:00:00 - 04:00,18:00:00 - 04:00,10-31-16,11-03-16,312,"1010 North Moore Rd. , Chattanooga, TN 37411",,10:00 AM-06:00 PM,,ho79010777,false,true,,,,poll56484874
Hamilton County,Eastwood Baptist Church,":election,:registration",ocd-division/country:us/state:tn/county:hamilton,Hamilton County TN,http://elect.hamiltontn.gov/,(423) 493-5100,4300 Ooltewah-Ringgold Road,4300 Ooltewah-Ringgold Road,,Ooltewah,TN,37363,10:00:00 - 04:00,18:00:00 - 04:00,10-19-16,10-22-16,313,"4300 Ooltewah-Ringgold Road, Ooltewah, TN 37363",,10:00 AM-06:00 PM,,ho25444356,false,true,,,,poll85961078
Hamilton County,Eastwood Baptist Church,":election,:registration",ocd-division/country:us/state:tn/county:hamilton,Hamilton County TN,http://elect.hamiltontn.gov/,(423) 493-5100,4300 Ooltewah-Ringgold Road,4300 Ooltewah-Ringgold Road,,Ooltewah,TN,37363,10:00:00 - 04:00,18:00:00 - 04:00,10-24-16,10-29-16,314,"4300 Ooltewah-Ringgold Road, Ooltewah, TN 37363",,10:00 AM-06:00 PM,,ho25444356,false,true,,,,poll85961078
Hamilton County,Eastwood Baptist Church,":election,:registration",ocd-division/country:us/state:tn/county:hamilton,Hamilton County TN,http://elect.hamiltontn.gov/,(423) 493-5100,4300 Ooltewah-Ringgold Road,4300 Ooltewah-Ringgold Road,,Ooltewah,TN,37363,10:00:00 - 04:00,18:00:00 - 04:00,10-31-16,11-03-16,315,"4300 Ooltewah-Ringgold Road, Ooltewah, TN 37363",,10:00 AM-06:00 PM,,ho25444356,false,true,,,,poll85961078
Hamilton County,North River Civic Center,":election,:registration",ocd-division/country:us/state:tn/county:hamilton,Hamilton County TN,http://elect.hamiltontn.gov/,(423) 493-5100,"1009 Executive Drive, Suite 102","1009 Executive Drive, Suite 102",,Hixson,TN,37343,10:00:00 - 04:00,18:00:00 - 04:00,10-19-16,10-22-16,316,"1009 Executive Drive, Suite 102, Hixson, TN 37343",,10:00 AM-06:00 PM,,ho49429410,false,true,,,,poll71591585
Hamilton County,North River Civic Center,":election,:registration",ocd-division/country:us/state:tn/county:hamilton,Hamilton County TN,http://elect.hamiltontn.gov/,(423) 493-5100,"1009 Executive Drive, Suite 102","1009 Executive Drive, Suite 102",,Hixson,TN,37343,10:00:00 - 04:00,18:00:00 - 04:00,10-24-16,10-29-16,317,"1009 Executive Drive, Suite 102, Hixson, TN 37343",,10:00 AM-06:00 PM,,ho49429410,false,true,,,,poll71591585
Hamilton County,North River Civic Center,":election,:registration",ocd-division/country:us/state:tn/county:hamilton,Hamilton County TN,http://elect.hamiltontn.gov/,(423) 493-5100,"1009 Executive Drive, Suite 102","1009 Executive Drive, Suite 102",,Hixson,TN,37343,10:00:00 - 04:00,18:00:00 - 04:00,10-31-16,11-03-16,318,"1009 Executive Drive, Suite 102, Hixson, TN 37343",,10:00 AM-06:00 PM,,ho49429410,false,true,,,,poll71591585
Hancock County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:hancock,Hancock County TN,http://hancockvotes.com/,(423) 733-4549,"1237 Main Street, Courthouse 1st Floor","1237 Main Street, Courthouse 1st Floor",,Sneedville,TN,37869-3846,09:00:00 - 04:00,12:00:00 - 04:00,10-19-16,10-19-16,319,"1237 Main Street, Courthouse 1st Floor, Sneedville, TN 37869-3846",,09:00 AM-12:00 PM,,ho69417892,false,true,,,,poll37233701
Hancock County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:hancock,Hancock County TN,http://hancockvotes.com/,(423) 733-4549,"1237 Main Street, Courthouse 1st Floor","1237 Main Street, Courthouse 1st Floor",,Sneedville,TN,37869-3846,09:00:00 - 04:00,16:00:00 - 04:00,10-20-16,10-21-16,320,"1237 Main Street, Courthouse 1st Floor, Sneedville, TN 37869-3846",,09:00 AM-04:00 PM,,ho69417892,false,true,,,,poll37233701
Hancock County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:hancock,Hancock County TN,http://hancockvotes.com/,(423) 733-4549,"1237 Main Street, Courthouse 1st Floor","1237 Main Street, Courthouse 1st Floor",,Sneedville,TN,37869-3846,09:00:00 - 04:00,12:00:00 - 04:00,10-22-16,10-22-16,321,"1237 Main Street, Courthouse 1st Floor, Sneedville, TN 37869-3846",,09:00 AM-12:00 PM,,ho69417892,false,true,,,,poll37233701
Hancock County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:hancock,Hancock County TN,http://hancockvotes.com/,(423) 733-4549,"1237 Main Street, Courthouse 1st Floor","1237 Main Street, Courthouse 1st Floor",,Sneedville,TN,37869-3846,09:00:00 - 04:00,16:00:00 - 04:00,10-24-16,10-25-16,322,"1237 Main Street, Courthouse 1st Floor, Sneedville, TN 37869-3846",,09:00 AM-04:00 PM,,ho69417892,false,true,,,,poll37233701
Hancock County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:hancock,Hancock County TN,http://hancockvotes.com/,(423) 733-4549,"1237 Main Street, Courthouse 1st Floor","1237 Main Street, Courthouse 1st Floor",,Sneedville,TN,37869-3846,09:00:00 - 04:00,12:00:00 - 04:00,10-26-16,10-26-16,323,"1237 Main Street, Courthouse 1st Floor, Sneedville, TN 37869-3846",,09:00 AM-12:00 PM,,ho69417892,false,true,,,,poll37233701
Hancock County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:hancock,Hancock County TN,http://hancockvotes.com/,(423) 733-4549,"1237 Main Street, Courthouse 1st Floor","1237 Main Street, Courthouse 1st Floor",,Sneedville,TN,37869-3846,09:00:00 - 04:00,16:00:00 - 04:00,10-27-16,10-28-16,324,"1237 Main Street, Courthouse 1st Floor, Sneedville, TN 37869-3846",,09:00 AM-04:00 PM,,ho69417892,false,true,,,,poll37233701
Hancock County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:hancock,Hancock County TN,http://hancockvotes.com/,(423) 733-4549,"1237 Main Street, Courthouse 1st Floor","1237 Main Street, Courthouse 1st Floor",,Sneedville,TN,37869-3846,09:00:00 - 04:00,12:00:00 - 04:00,10-29-16,10-29-16,325,"1237 Main Street, Courthouse 1st Floor, Sneedville, TN 37869-3846",,09:00 AM-12:00 PM,,ho69417892,false,true,,,,poll37233701
Hancock County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:hancock,Hancock County TN,http://hancockvotes.com/,(423) 733-4549,"1237 Main Street, Courthouse 1st Floor","1237 Main Street, Courthouse 1st Floor",,Sneedville,TN,37869-3846,09:00:00 - 04:00,16:00:00 - 04:00,10-31-16,11-01-16,326,"1237 Main Street, Courthouse 1st Floor, Sneedville, TN 37869-3846",,09:00 AM-04:00 PM,,ho69417892,false,true,,,,poll37233701
Hancock County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:hancock,Hancock County TN,http://hancockvotes.com/,(423) 733-4549,"1237 Main Street, Courthouse 1st Floor","1237 Main Street, Courthouse 1st Floor",,Sneedville,TN,37869-3846,09:00:00 - 04:00,12:00:00 - 04:00,11-02-16,11-02-16,327,"1237 Main Street, Courthouse 1st Floor, Sneedville, TN 37869-3846",,09:00 AM-12:00 PM,,ho69417892,false,true,,,,poll37233701
Hancock County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:hancock,Hancock County TN,http://hancockvotes.com/,(423) 733-4549,"1237 Main Street, Courthouse 1st Floor","1237 Main Street, Courthouse 1st Floor",,Sneedville,TN,37869-3846,09:00:00 - 04:00,16:00:00 - 04:00,11-03-16,11-03-16,328,"1237 Main Street, Courthouse 1st Floor, Sneedville, TN 37869-3846",,09:00 AM-04:00 PM,,ho69417892,false,true,,,,poll37233701
Hardeman County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:hardeman,Hardeman County TN,http://www.hardemanvotes.com/,(731) 658-4751,106 South Porter Street,106 South Porter Street,,Bolivar,TN,38008-1735,09:00:00 - 05:00,16:00:00 - 05:00,10-19-16,10-21-16,329,"106 South Porter Street, Bolivar, TN 38008-1735",,09:00 AM-04:00 PM,,ho47736644,false,true,,,,poll60053963
Hardeman County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:hardeman,Hardeman County TN,http://www.hardemanvotes.com/,(731) 658-4751,106 South Porter Street,106 South Porter Street,,Bolivar,TN,38008-1735,09:00:00 - 05:00,12:00:00 - 05:00,10-22-16,10-22-16,330,"106 South Porter Street, Bolivar, TN 38008-1735",,09:00 AM-12:00 PM,,ho47736644,false,true,,,,poll60053963
Hardeman County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:hardeman,Hardeman County TN,http://www.hardemanvotes.com/,(731) 658-4751,106 South Porter Street,106 South Porter Street,,Bolivar,TN,38008-1735,09:00:00 - 05:00,16:00:00 - 05:00,10-24-16,10-28-16,331,"106 South Porter Street, Bolivar, TN 38008-1735",,09:00 AM-04:00 PM,,ho47736644,false,true,,,,poll60053963
Hardeman County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:hardeman,Hardeman County TN,http://www.hardemanvotes.com/,(731) 658-4751,106 South Porter Street,106 South Porter Street,,Bolivar,TN,38008-1735,09:00:00 - 05:00,12:00:00 - 05:00,10-29-16,10-29-16,332,"106 South Porter Street, Bolivar, TN 38008-1735",,09:00 AM-12:00 PM,,ho47736644,false,true,,,,poll60053963
Hardeman County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:hardeman,Hardeman County TN,http://www.hardemanvotes.com/,(731) 658-4751,106 South Porter Street,106 South Porter Street,,Bolivar,TN,38008-1735,09:00:00 - 05:00,16:00:00 - 05:00,10-31-16,11-03-16,333,"106 South Porter Street, Bolivar, TN 38008-1735",,09:00 AM-04:00 PM,,ho47736644,false,true,,,,poll60053963
Hardin County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:hardin,Hardin County TN,http://www.hardintnelections.com/,(731) 925-3375,"Courthouse, 465 Main Street, Basement","Courthouse, 465 Main Street, Basement",,Savannah,TN,38372-2062,09:00:00 - 05:00,15:30:00 - 05:00,10-19-16,10-19-16,334,"Courthouse, 465 Main Street, Basement, Savannah, TN 38372-2062",,09:00 AM-03:30 PM,,ho36675455,false,true,,,,poll87812052
Hardin County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:hardin,Hardin County TN,http://www.hardintnelections.com/,(731) 925-3375,"Courthouse, 465 Main Street, Basement","Courthouse, 465 Main Street, Basement",,Savannah,TN,38372-2062,09:00:00 - 05:00,17:30:00 - 05:00,10-20-16,10-20-16,335,"Courthouse, 465 Main Street, Basement, Savannah, TN 38372-2062",,09:00 AM-05:30 PM,,ho36675455,false,true,,,,poll87812052
Hardin County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:hardin,Hardin County TN,http://www.hardintnelections.com/,(731) 925-3375,"Courthouse, 465 Main Street, Basement","Courthouse, 465 Main Street, Basement",,Savannah,TN,38372-2062,09:00:00 - 05:00,15:30:00 - 05:00,10-21-16,10-21-16,336,"Courthouse, 465 Main Street, Basement, Savannah, TN 38372-2062",,09:00 AM-03:30 PM,,ho36675455,false,true,,,,poll87812052
Hardin County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:hardin,Hardin County TN,http://www.hardintnelections.com/,(731) 925-3375,"Courthouse, 465 Main Street, Basement","Courthouse, 465 Main Street, Basement",,Savannah,TN,38372-2062,09:00:00 - 05:00,12:00:00 - 05:00,10-22-16,10-22-16,337,"Courthouse, 465 Main Street, Basement, Savannah, TN 38372-2062",,09:00 AM-12:00 PM,,ho36675455,false,true,,,,poll87812052
Hardin County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:hardin,Hardin County TN,http://www.hardintnelections.com/,(731) 925-3375,"Courthouse, 465 Main Street, Basement","Courthouse, 465 Main Street, Basement",,Savannah,TN,38372-2062,09:00:00 - 05:00,15:30:00 - 05:00,10-24-16,10-26-16,338,"Courthouse, 465 Main Street, Basement, Savannah, TN 38372-2062",,09:00 AM-03:30 PM,,ho36675455,false,true,,,,poll87812052
Hardin County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:hardin,Hardin County TN,http://www.hardintnelections.com/,(731) 925-3375,"Courthouse, 465 Main Street, Basement","Courthouse, 465 Main Street, Basement",,Savannah,TN,38372-2062,09:00:00 - 05:00,17:30:00 - 05:00,10-27-16,10-27-16,339,"Courthouse, 465 Main Street, Basement, Savannah, TN 38372-2062",,09:00 AM-05:30 PM,,ho36675455,false,true,,,,poll87812052
Hardin County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:hardin,Hardin County TN,http://www.hardintnelections.com/,(731) 925-3375,"Courthouse, 465 Main Street, Basement","Courthouse, 465 Main Street, Basement",,Savannah,TN,38372-2062,09:00:00 - 05:00,15:30:00 - 05:00,10-28-16,10-28-16,340,"Courthouse, 465 Main Street, Basement, Savannah, TN 38372-2062",,09:00 AM-03:30 PM,,ho36675455,false,true,,,,poll87812052
Hardin County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:hardin,Hardin County TN,http://www.hardintnelections.com/,(731) 925-3375,"Courthouse, 465 Main Street, Basement","Courthouse, 465 Main Street, Basement",,Savannah,TN,38372-2062,09:00:00 - 05:00,12:00:00 - 05:00,10-29-16,10-29-16,341,"Courthouse, 465 Main Street, Basement, Savannah, TN 38372-2062",,09:00 AM-12:00 PM,,ho36675455,false,true,,,,poll87812052
Hardin County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:hardin,Hardin County TN,http://www.hardintnelections.com/,(731) 925-3375,"Courthouse, 465 Main Street, Basement","Courthouse, 465 Main Street, Basement",,Savannah,TN,38372-2062,09:00:00 - 05:00,15:30:00 - 05:00,10-31-16,11-02-16,342,"Courthouse, 465 Main Street, Basement, Savannah, TN 38372-2062",,09:00 AM-03:30 PM,,ho36675455,false,true,,,,poll87812052
Hardin County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:hardin,Hardin County TN,http://www.hardintnelections.com/,(731) 925-3375,"Courthouse, 465 Main Street, Basement","Courthouse, 465 Main Street, Basement",,Savannah,TN,38372-2062,09:00:00 - 05:00,17:30:00 - 05:00,11-03-16,11-03-16,343,"Courthouse, 465 Main Street, Basement, Savannah, TN 38372-2062",,09:00 AM-05:30 PM,,ho36675455,false,true,,,,poll87812052
Hawkins County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:hawkins,Hawkins County TN,http://www.hawkinscountytn.gov/index.php?option=com_content=article=31=43,(423) 272-8061,"110 East Main Street, Suite 301","110 East Main Street, Suite 301",,Rogersville,TN,37857-3360,08:00:00 - 05:00,17:00:00 - 05:00,10-19-16,10-21-16,344,"110 East Main Street, Suite 301, Rogersville, TN 37857-3360",,08:00 AM-05:00 PM,,ho53724342,false,true,,,,poll31870862
Hawkins County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:hawkins,Hawkins County TN,http://www.hawkinscountytn.gov/index.php?option=com_content=article=31=43,(423) 272-8061,"110 East Main Street, Suite 301","110 East Main Street, Suite 301",,Rogersville,TN,37857-3360,08:00:00 - 05:00,12:00:00 - 05:00,10-22-16,10-22-16,345,"110 East Main Street, Suite 301, Rogersville, TN 37857-3360",,08:00 AM-12:00 PM,,ho53724342,false,true,,,,poll31870862
Hawkins County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:hawkins,Hawkins County TN,http://www.hawkinscountytn.gov/index.php?option=com_content=article=31=43,(423) 272-8061,"110 East Main Street, Suite 301","110 East Main Street, Suite 301",,Rogersville,TN,37857-3360,08:00:00 - 05:00,17:00:00 - 05:00,10-24-16,10-28-16,346,"110 East Main Street, Suite 301, Rogersville, TN 37857-3360",,08:00 AM-05:00 PM,,ho53724342,false,true,,,,poll31870862
Hawkins County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:hawkins,Hawkins County TN,http://www.hawkinscountytn.gov/index.php?option=com_content=article=31=43,(423) 272-8061,"110 East Main Street, Suite 301","110 East Main Street, Suite 301",,Rogersville,TN,37857-3360,08:00:00 - 05:00,12:00:00 - 05:00,10-29-16,10-29-16,347,"110 East Main Street, Suite 301, Rogersville, TN 37857-3360",,08:00 AM-12:00 PM,,ho53724342,false,true,,,,poll31870862
Hawkins County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:hawkins,Hawkins County TN,http://www.hawkinscountytn.gov/index.php?option=com_content=article=31=43,(423) 272-8061,"110 East Main Street, Suite 301","110 East Main Street, Suite 301",,Rogersville,TN,37857-3360,08:00:00 - 05:00,17:00:00 - 05:00,10-31-16,11-02-16,348,"110 East Main Street, Suite 301, Rogersville, TN 37857-3360",,08:00 AM-05:00 PM,,ho53724342,false,true,,,,poll31870862
Hawkins County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:hawkins,Hawkins County TN,http://www.hawkinscountytn.gov/index.php?option=com_content=article=31=43,(423) 272-8061,"110 East Main Street, Suite 301","110 East Main Street, Suite 301",,Rogersville,TN,37857-3360,08:00:00 - 05:00,20:00:00 - 05:00,11-03-16,11-03-16,349,"110 East Main Street, Suite 301, Rogersville, TN 37857-3360",,08:00 AM-08:00 PM,,ho53724342,false,true,,,,poll31870862
Hawkins County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:hawkins,Hawkins County TN,http://www.hawkinscountytn.gov/index.php?option=com_content=article=31=43,(423) 272-8061,111 Hamilton St,111 Hamilton St,,Church Hill,TN,37642,09:00:00 - 05:00,18:00:00 - 05:00,10-19-16,10-21-16,350,"111 Hamilton St, Church Hill, TN 37642",,09:00 AM-06:00 PM,,ho82370322,false,true,,,,poll99592245
